encoder_input,decoder_input,decoder_output
"['<ko>', '▁정보', '통신', '정책', '연구', '[MASK]', '▁2011', '년에', '▁정', '정보', '도', '▁청', '구', '소', '송', '을', '▁제기', '하였', '지만', '▁패', '소', '했던', '[MASK]', '▁방송사는', '▁어디인가', '?', '▁', '</s>', '▁2011', '년', '▁1', '월', '▁한국의', '▁언론', '학', '과']","['<ko>', '▁정보', '통신', '정책', '연구', '원이', '▁2011', '년에', '▁정', '정보', '도', '▁청', '구', '소', '송', '을', '▁제기', '하였', '지만', '▁패', '소', '했던', '▁상대', '▁방송사는', '▁어디인가', '?', '▁', '</s>', '▁2011', '년', '▁1', '월', '▁한국의', '▁언론', '학', '과']","['▁정보', '통신', '정책', '연구', '원이', '▁2011', '년에', '▁정', '정보', '도', '▁청', '구', '소', '송', '을', '▁제기', '하였', '지만', '▁패', '소', '했던', '▁상대', '▁방송사는', '▁어디인가', '?', '▁', '</s>', '▁2011', '년', '▁1', '월', '▁한국의', '▁언론', '학', '과', '<ko>']"
"['<ko>', '▁희', '극', '인', '▁정', '승', '환의', '▁출연', '작품', '과', '▁역할은', '▁무엇일까', '?', '[MASK]', '</s>', '[MASK]', '승', '준이', '[MASK]', '년', '[MASK]', '대', '▁0', '[MASK]', '▁승리한', '▁경기는', '▁어느', '▁팀', '과의', '▁경기', '였어', '?', '[MASK]', '</s>', '▁축구선수', '[MASK]']","['<ko>', '▁희', '극', '인', '▁정', '승', '환의', '▁출연', '작품', '과', '▁역할은', '▁무엇일까', '?', '▁', '</s>', '▁김', '승', '준이', '▁2016', '년', '▁5', '대', '▁0', '으로', '▁승리한', '▁경기는', '▁어느', '▁팀', '과의', '▁경기', '였어', '?', '▁', '</s>', '▁축구선수', '▁김']","['▁희', '극', '인', '▁정', '승', '환의', '▁출연', '작품', '과', '▁역할은', '▁무엇일까', '?', '▁', '</s>', '▁김', '승', '준이', '▁2016', '년', '▁5', '대', '▁0', '으로', '▁승리한', '▁경기는', '▁어느', '▁팀', '과의', '▁경기', '였어', '?', '▁', '</s>', '▁축구선수', '▁김', '<ko>']"
"['<ko>', '▁프랑스의', '▁대표적인', '▁관', '용', '론', '자는', '▁누가', '▁있을까', '?', '▁', '[MASK]', '▁사', '블', '레', '▁조약', '의', '▁여', '[MASK]', '▁어떠했는가', '?', '▁', '[MASK]', '▁광', '기', '▁전쟁은', '▁누구의', '[MASK]', '서를', '▁토', '대로', '▁만들어졌을까', '?', '▁', '[MASK]', '▁루이']","['<ko>', '▁프랑스의', '▁대표적인', '▁관', '용', '론', '자는', '▁누가', '▁있을까', '?', '▁', '</s>', '▁사', '블', '레', '▁조약', '의', '▁여', '파는', '▁어떠했는가', '?', '▁', '</s>', '▁광', '기', '▁전쟁은', '▁누구의', '▁저', '서를', '▁토', '대로', '▁만들어졌을까', '?', '▁', '</s>', '▁루이']","['▁프랑스의', '▁대표적인', '▁관', '용', '론', '자는', '▁누가', '▁있을까', '?', '▁', '</s>', '▁사', '블', '레', '▁조약', '의', '▁여', '파는', '▁어떠했는가', '?', '▁', '</s>', '▁광', '기', '▁전쟁은', '▁누구의', '▁저', '서를', '▁토', '대로', '▁만들어졌을까', '?', '▁', '</s>', '▁루이', '<ko>']"
"['<ko>', '▁박', '병', '호는', '▁2012', '년', '▁시즌에서', '▁넥센', '의', '▁몇', '[MASK]', '[MASK]', '자로', '[MASK]', '하였는가', '[MASK]', '▁', '</s>', '▁심', '수', '[MASK]', '의', '▁2011', '년', '▁연', '패', '▁기록은', '[MASK]', '▁', '</s>', '▁2012', '년', '▁시즌에서', '▁골든', '글', '러']","['<ko>', '▁박', '병', '호는', '▁2012', '년', '▁시즌에서', '▁넥센', '의', '▁몇', '▁번', '▁타', '자로', '▁활약', '하였는가', '?', '▁', '</s>', '▁심', '수', '창', '의', '▁2011', '년', '▁연', '패', '▁기록은', '?', '▁', '</s>', '▁2012', '년', '▁시즌에서', '▁골든', '글', '러']","['▁박', '병', '호는', '▁2012', '년', '▁시즌에서', '▁넥센', '의', '▁몇', '▁번', '▁타', '자로', '▁활약', '하였는가', '?', '▁', '</s>', '▁심', '수', '창', '의', '▁2011', '년', '▁연', '패', '▁기록은', '?', '▁', '</s>', '▁2012', '년', '▁시즌에서', '▁골든', '글', '러', '<ko>']"
"['<ko>', '▁마', '[MASK]', '[MASK]', '▁도시', '이', '[MASK]', '의', '[MASK]', '▁어떠', '했나', '?', '▁', '</s>', '[MASK]', '왜', '란을', '▁일으킨', '[MASK]', '▁누구인가', '?', '▁', '</s>', '▁마', '[MASK]', '[MASK]', '▁도시', '이', '에는', '▁사망', '▁당시', '▁몇', '▁살', '[MASK]', '?', '▁']","['<ko>', '▁마', '에', '다', '▁도시', '이', '에', '의', '▁생애는', '▁어떠', '했나', '?', '▁', '</s>', '▁임진', '왜', '란을', '▁일으킨', '▁사람은', '▁누구인가', '?', '▁', '</s>', '▁마', '에', '다', '▁도시', '이', '에는', '▁사망', '▁당시', '▁몇', '▁살', '이었을까', '?', '▁']","['▁마', '에', '다', '▁도시', '이', '에', '의', '▁생애는', '▁어떠', '했나', '?', '▁', '</s>', '▁임진', '왜', '란을', '▁일으킨', '▁사람은', '▁누구인가', '?', '▁', '</s>', '▁마', '에', '다', '▁도시', '이', '에는', '▁사망', '▁당시', '▁몇', '▁살', '이었을까', '?', '▁', '<ko>']"
"['<ko>', '▁채', '권', '[MASK]', '의', '▁시', '효', '[MASK]', '▁몇', '▁년인가', '?', '▁', '</s>', '▁패', '[MASK]', '▁매', '트', '▁1', '화는', '▁몇', '▁년도에', '▁제작', '[MASK]', '?', '▁', '</s>', '▁능', '곡', '역의', '▁단', '말', '기를', '▁철', '거', '한', '▁날짜는']","['<ko>', '▁채', '권', '▁소멸', '의', '▁시', '효', '▁기간은', '▁몇', '▁년인가', '?', '▁', '</s>', '▁패', '트와', '▁매', '트', '▁1', '화는', '▁몇', '▁년도에', '▁제작', '되었을까', '?', '▁', '</s>', '▁능', '곡', '역의', '▁단', '말', '기를', '▁철', '거', '한', '▁날짜는']","['▁채', '권', '▁소멸', '의', '▁시', '효', '▁기간은', '▁몇', '▁년인가', '?', '▁', '</s>', '▁패', '트와', '▁매', '트', '▁1', '화는', '▁몇', '▁년도에', '▁제작', '되었을까', '?', '▁', '</s>', '▁능', '곡', '역의', '▁단', '말', '기를', '▁철', '거', '한', '▁날짜는', '<ko>']"
"['<ko>', '▁강', '석', '진', '▁의원의', '▁배우', '자는', '▁어떤', '▁법', '을', '▁위반', '하여', '▁기', '소', '되었는가', '?', '▁', '</s>', '▁사', '[MASK]', '대학', '의', '▁체', '제', '▁가운데', '[MASK]', '형', '과', '▁개', '방', '형은', '▁어떤', '▁차이', '점을', '▁갖고', '▁있습니까']","['<ko>', '▁강', '석', '진', '▁의원의', '▁배우', '자는', '▁어떤', '▁법', '을', '▁위반', '하여', '▁기', '소', '되었는가', '?', '▁', '</s>', '▁사', '범', '대학', '의', '▁체', '제', '▁가운데', '▁목적', '형', '과', '▁개', '방', '형은', '▁어떤', '▁차이', '점을', '▁갖고', '▁있습니까']","['▁강', '석', '진', '▁의원의', '▁배우', '자는', '▁어떤', '▁법', '을', '▁위반', '하여', '▁기', '소', '되었는가', '?', '▁', '</s>', '▁사', '범', '대학', '의', '▁체', '제', '▁가운데', '▁목적', '형', '과', '▁개', '방', '형은', '▁어떤', '▁차이', '점을', '▁갖고', '▁있습니까', '<ko>']"
"['<ko>', '▁축구선수', '▁이동', '국이', '▁가장', '▁오', '랜', '▁기간', '▁소속된', '▁클럽', '[MASK]', '▁이름은', '?', '▁', '[MASK]', '▁영화', '▁오', '션', '스', '▁일', '레', '븐', '에서', '▁대', '니', '▁오', '션', '▁역을', '▁맡은', '▁배우는', '▁누구인가', '?', '▁', '[MASK]', '[MASK]', '효']","['<ko>', '▁축구선수', '▁이동', '국이', '▁가장', '▁오', '랜', '▁기간', '▁소속된', '▁클럽', '의', '▁이름은', '?', '▁', '</s>', '▁영화', '▁오', '션', '스', '▁일', '레', '븐', '에서', '▁대', '니', '▁오', '션', '▁역을', '▁맡은', '▁배우는', '▁누구인가', '?', '▁', '</s>', '▁장', '효']","['▁축구선수', '▁이동', '국이', '▁가장', '▁오', '랜', '▁기간', '▁소속된', '▁클럽', '의', '▁이름은', '?', '▁', '</s>', '▁영화', '▁오', '션', '스', '▁일', '레', '븐', '에서', '▁대', '니', '▁오', '션', '▁역을', '▁맡은', '▁배우는', '▁누구인가', '?', '▁', '</s>', '▁장', '효', '<ko>']"
"['<ko>', '[MASK]', '자', '질', ""'"", '이라는', '▁용어는', '▁누구의', '▁논', '문에', '▁처음으로', '▁쓰', '였어', '?', '▁', '</s>', '[MASK]', '[MASK]', '웍', '스의', '▁실험', '은', '[MASK]', '▁되었을까', '?', '▁', '</s>', '▁경', '비', '교가', '▁육군', '사관', '[MASK]', '로', '▁명칭', '이']","['<ko>', ""▁'"", '자', '질', ""'"", '이라는', '▁용어는', '▁누구의', '▁논', '문에', '▁처음으로', '▁쓰', '였어', '?', '▁', '</s>', '▁호', '손', '웍', '스의', '▁실험', '은', '▁어떻게', '▁되었을까', '?', '▁', '</s>', '▁경', '비', '교가', '▁육군', '사관', '학교', '로', '▁명칭', '이']","[""▁'"", '자', '질', ""'"", '이라는', '▁용어는', '▁누구의', '▁논', '문에', '▁처음으로', '▁쓰', '였어', '?', '▁', '</s>', '▁호', '손', '웍', '스의', '▁실험', '은', '▁어떻게', '▁되었을까', '?', '▁', '</s>', '▁경', '비', '교가', '▁육군', '사관', '학교', '로', '▁명칭', '이', '<ko>']"
"['<ko>', '▁스코', '노', '에서', '▁내놓', '은', '▁슬', '립', '온', '▁스타', '일은', '[MASK]', '▁제품', '[MASK]', '?', '[MASK]', '</s>', '▁구', '민', '정이', '▁1999', '년에', '[MASK]', '▁상은', '▁무엇일까', '?', '[MASK]', '</s>', '▁배우', '▁한효주가', '▁출연한', '▁드라마', '▁작품의', '▁연도별', '▁목록은', '▁어떠한가요']","['<ko>', '▁스코', '노', '에서', '▁내놓', '은', '▁슬', '립', '온', '▁스타', '일은', '▁어떤', '▁제품', '일까', '?', '▁', '</s>', '▁구', '민', '정이', '▁1999', '년에', '▁받은', '▁상은', '▁무엇일까', '?', '▁', '</s>', '▁배우', '▁한효주가', '▁출연한', '▁드라마', '▁작품의', '▁연도별', '▁목록은', '▁어떠한가요']","['▁스코', '노', '에서', '▁내놓', '은', '▁슬', '립', '온', '▁스타', '일은', '▁어떤', '▁제품', '일까', '?', '▁', '</s>', '▁구', '민', '정이', '▁1999', '년에', '▁받은', '▁상은', '▁무엇일까', '?', '▁', '</s>', '▁배우', '▁한효주가', '▁출연한', '▁드라마', '▁작품의', '▁연도별', '▁목록은', '▁어떠한가요', '<ko>']"
"['<ko>', '▁', '펌', '프', '▁잇', '▁업', '을', '▁할', '▁때', '▁미', '스', '▁판', '정이', '▁얼마나', '▁나와', '[MASK]', '▁미', '스', '콤', '보', '로', '▁', '뜨', '는', '거야', '?', '▁', '</s>', '▁아르', '바', '이트', '생', '이', '▁나오', '고', '[MASK]']","['<ko>', '▁', '펌', '프', '▁잇', '▁업', '을', '▁할', '▁때', '▁미', '스', '▁판', '정이', '▁얼마나', '▁나와', '야', '▁미', '스', '콤', '보', '로', '▁', '뜨', '는', '거야', '?', '▁', '</s>', '▁아르', '바', '이트', '생', '이', '▁나오', '고', '▁난']","['▁', '펌', '프', '▁잇', '▁업', '을', '▁할', '▁때', '▁미', '스', '▁판', '정이', '▁얼마나', '▁나와', '야', '▁미', '스', '콤', '보', '로', '▁', '뜨', '는', '거야', '?', '▁', '</s>', '▁아르', '바', '이트', '생', '이', '▁나오', '고', '▁난', '<ko>']"
"['<ko>', '▁산', '해', '경은', '▁어떤', '[MASK]', '가', '지가', '▁합쳐', '진', '▁것인가', '?', '▁', '[MASK]', '▁산', '해', '[MASK]', '▁7', '권은', '▁이름이', '▁무엇일까', '?', '▁', '[MASK]', '▁박', '용', '현의', '▁가족', '▁구성', '원은', '▁누구인가', '?', '▁', '[MASK]', '[MASK]', 'BS']","['<ko>', '▁산', '해', '경은', '▁어떤', '▁두', '가', '지가', '▁합쳐', '진', '▁것인가', '?', '▁', '</s>', '▁산', '해', '경의', '▁7', '권은', '▁이름이', '▁무엇일까', '?', '▁', '</s>', '▁박', '용', '현의', '▁가족', '▁구성', '원은', '▁누구인가', '?', '▁', '</s>', '▁E', 'BS']","['▁산', '해', '경은', '▁어떤', '▁두', '가', '지가', '▁합쳐', '진', '▁것인가', '?', '▁', '</s>', '▁산', '해', '경의', '▁7', '권은', '▁이름이', '▁무엇일까', '?', '▁', '</s>', '▁박', '용', '현의', '▁가족', '▁구성', '원은', '▁누구인가', '?', '▁', '</s>', '▁E', 'BS', '<ko>']"
"['<ko>', '▁도쿄', '[MASK]', '과', '▁치', '치', '시마', '를', '▁오', '가는', '▁여객', '화', '물', '선의', '▁운항', '▁횟수는', '▁대략', '[MASK]', '?', '▁', '</s>', '[MASK]', '[MASK]', '[MASK]', '▁케', '야', '키', '자', '카', '46', '의', '[MASK]', '▁싱글', ""▁'"", '세', '상']","['<ko>', '▁도쿄', '만', '과', '▁치', '치', '시마', '를', '▁오', '가는', '▁여객', '화', '물', '선의', '▁운항', '▁횟수는', '▁대략', '▁얼마인가', '?', '▁', '</s>', '▁일본', '▁걸', '그룹', '▁케', '야', '키', '자', '카', '46', '의', '▁두번째', '▁싱글', ""▁'"", '세', '상']","['▁도쿄', '만', '과', '▁치', '치', '시마', '를', '▁오', '가는', '▁여객', '화', '물', '선의', '▁운항', '▁횟수는', '▁대략', '▁얼마인가', '?', '▁', '</s>', '▁일본', '▁걸', '그룹', '▁케', '야', '키', '자', '카', '46', '의', '▁두번째', '▁싱글', ""▁'"", '세', '상', '<ko>']"
"['<ko>', '▁무', '료', '게임', '타', '운', '이', '▁클', '로', '즈', '베', '타를', '[MASK]', '시한', '▁것은', '▁언제인가', '?', '▁', '</s>', '▁만화', '▁코', '메', '트', '상', '▁제작', '에', '▁있어', '▁화', '[MASK]', '▁된', '▁부분은', '▁무엇일까', '?', '▁', '</s>', '▁K']","['<ko>', '▁무', '료', '게임', '타', '운', '이', '▁클', '로', '즈', '베', '타를', '▁개', '시한', '▁것은', '▁언제인가', '?', '▁', '</s>', '▁만화', '▁코', '메', '트', '상', '▁제작', '에', '▁있어', '▁화', '제가', '▁된', '▁부분은', '▁무엇일까', '?', '▁', '</s>', '▁K']","['▁무', '료', '게임', '타', '운', '이', '▁클', '로', '즈', '베', '타를', '▁개', '시한', '▁것은', '▁언제인가', '?', '▁', '</s>', '▁만화', '▁코', '메', '트', '상', '▁제작', '에', '▁있어', '▁화', '제가', '▁된', '▁부분은', '▁무엇일까', '?', '▁', '</s>', '▁K', '<ko>']"
"['<ko>', '▁', '웃', '음', '▁트랙', '을', '▁부정', '적으로', '▁생각', '하는', '▁사람들이', '[MASK]', '구', '하는', '▁것은', '?', '▁', '</s>', '▁21', '세기에', '▁영국', '▁코', '미디', '[MASK]', '▁영향을', '▁받은', '▁것은', '▁무엇인가', '?', '▁', '</s>', '▁Jack', 'ie', '▁cooper', '[MASK]', '▁자신의']","['<ko>', '▁', '웃', '음', '▁트랙', '을', '▁부정', '적으로', '▁생각', '하는', '▁사람들이', '▁추', '구', '하는', '▁것은', '?', '▁', '</s>', '▁21', '세기에', '▁영국', '▁코', '미디', '의', '▁영향을', '▁받은', '▁것은', '▁무엇인가', '?', '▁', '</s>', '▁Jack', 'ie', '▁cooper', '은', '▁자신의']","['▁', '웃', '음', '▁트랙', '을', '▁부정', '적으로', '▁생각', '하는', '▁사람들이', '▁추', '구', '하는', '▁것은', '?', '▁', '</s>', '▁21', '세기에', '▁영국', '▁코', '미디', '의', '▁영향을', '▁받은', '▁것은', '▁무엇인가', '?', '▁', '</s>', '▁Jack', 'ie', '▁cooper', '은', '▁자신의', '<ko>']"
"['<ko>', '▁나', '초', '▁치', '즈는', '▁어느', '▁기', '관의', '▁규정', '만을', '▁준', '수', '하는가', '?', '▁', '</s>', '▁모스크', '바', '[MASK]', '▁상', '트', '페', '테', '르', '부르크', '를', '▁잇', '는', '▁철도', '▁노선', '에서', '▁삽', '산이', '▁처음으로', '▁운행', '된']","['<ko>', '▁나', '초', '▁치', '즈는', '▁어느', '▁기', '관의', '▁규정', '만을', '▁준', '수', '하는가', '?', '▁', '</s>', '▁모스크', '바', '와', '▁상', '트', '페', '테', '르', '부르크', '를', '▁잇', '는', '▁철도', '▁노선', '에서', '▁삽', '산이', '▁처음으로', '▁운행', '된']","['▁나', '초', '▁치', '즈는', '▁어느', '▁기', '관의', '▁규정', '만을', '▁준', '수', '하는가', '?', '▁', '</s>', '▁모스크', '바', '와', '▁상', '트', '페', '테', '르', '부르크', '를', '▁잇', '는', '▁철도', '▁노선', '에서', '▁삽', '산이', '▁처음으로', '▁운행', '된', '<ko>']"
