encoder_input,decoder_input,decoder_output
"['<ar>', '▁ما', '▁هي', '▁الطريقة', '▁الاخرى', '▁التي', '▁يتم', '▁فيها', '▁وضع', '[MASK]', '▁المنا', 'ديل', '▁داخل', '▁الجسم', '?', '▁', '[MASK]', '▁اي', '▁من', '▁مج', 'الات', '▁الدراسة', '▁المرتبطة', '[MASK]', '▁علم', '▁المناعة', '?', '▁', '[MASK]', '▁دراسة', '▁علم', '▁المناعة', '▁كيف', '▁اي', '[MASK]', '[MASK]']","['<ar>', '▁ما', '▁هي', '▁الطريقة', '▁الاخرى', '▁التي', '▁يتم', '▁فيها', '▁وضع', '▁هذه', '▁المنا', 'ديل', '▁داخل', '▁الجسم', '?', '▁', '</s>', '▁اي', '▁من', '▁مج', 'الات', '▁الدراسة', '▁المرتبطة', '▁بال', '▁علم', '▁المناعة', '?', '▁', '</s>', '▁دراسة', '▁علم', '▁المناعة', '▁كيف', '▁اي', '▁ثلاثة', '▁مناطق']","['▁ما', '▁هي', '▁الطريقة', '▁الاخرى', '▁التي', '▁يتم', '▁فيها', '▁وضع', '▁هذه', '▁المنا', 'ديل', '▁داخل', '▁الجسم', '?', '▁', '</s>', '▁اي', '▁من', '▁مج', 'الات', '▁الدراسة', '▁المرتبطة', '▁بال', '▁علم', '▁المناعة', '?', '▁', '</s>', '▁دراسة', '▁علم', '▁المناعة', '▁كيف', '▁اي', '▁ثلاثة', '▁مناطق', '<ar>']"
"['<ar>', '[MASK]', '▁هي', '▁المجموعة', '[MASK]', 'غرافية', '▁التي', '▁يتم', '▁تس', 'ويق', 'ها', '[MASK]', '▁المعاصر', '▁في', '▁المدن', '?', '▁', '</s>', '[MASK]', '[MASK]', '▁اسلوب', '▁الغناء', '▁الغ', 'ائب', '▁عن', '▁""', 'ار', '▁ان', 'د', '▁بي', '""', '▁في', '▁محطات', '▁التن', 'سيق', '▁المعاصرة']","['<ar>', '▁ما', '▁هي', '▁المجموعة', '▁الديم', 'غرافية', '▁التي', '▁يتم', '▁تس', 'ويق', 'ها', '▁للكبار', '▁المعاصر', '▁في', '▁المدن', '?', '▁', '</s>', '▁ما', '▁هو', '▁اسلوب', '▁الغناء', '▁الغ', 'ائب', '▁عن', '▁""', 'ار', '▁ان', 'د', '▁بي', '""', '▁في', '▁محطات', '▁التن', 'سيق', '▁المعاصرة']","['▁ما', '▁هي', '▁المجموعة', '▁الديم', 'غرافية', '▁التي', '▁يتم', '▁تس', 'ويق', 'ها', '▁للكبار', '▁المعاصر', '▁في', '▁المدن', '?', '▁', '</s>', '▁ما', '▁هو', '▁اسلوب', '▁الغناء', '▁الغ', 'ائب', '▁عن', '▁""', 'ار', '▁ان', 'د', '▁بي', '""', '▁في', '▁محطات', '▁التن', 'سيق', '▁المعاصرة', '<ar>']"
"['<ar>', '[MASK]', '▁يب', 'طل', '▁امر', '▁الاعدام', '▁على', '▁الم', 'خص', 'يين', '[MASK]', '▁', '[MASK]', '[MASK]', '▁كان', '▁احد', '▁اف', 'راد', '▁العائلة', '▁الذي', '▁ه', 'رب', '▁معه', '▁الامبراطور', '▁ش', 'او', '[MASK]', '▁', '[MASK]', '▁ما', '▁الذي', '▁قام', '▁به', '▁الجنرال', '▁العام', '▁الذي']","['<ar>', '▁من', '▁يب', 'طل', '▁امر', '▁الاعدام', '▁على', '▁الم', 'خص', 'يين', '?', '▁', '</s>', '▁من', '▁كان', '▁احد', '▁اف', 'راد', '▁العائلة', '▁الذي', '▁ه', 'رب', '▁معه', '▁الامبراطور', '▁ش', 'او', '?', '▁', '</s>', '▁ما', '▁الذي', '▁قام', '▁به', '▁الجنرال', '▁العام', '▁الذي']","['▁من', '▁يب', 'طل', '▁امر', '▁الاعدام', '▁على', '▁الم', 'خص', 'يين', '?', '▁', '</s>', '▁من', '▁كان', '▁احد', '▁اف', 'راد', '▁العائلة', '▁الذي', '▁ه', 'رب', '▁معه', '▁الامبراطور', '▁ش', 'او', '?', '▁', '</s>', '▁ما', '▁الذي', '▁قام', '▁به', '▁الجنرال', '▁العام', '▁الذي', '<ar>']"
"['<ar>', '▁بالاضافة', '▁الى', '▁الد', 'ع', 'وة', '▁ضد', '▁عقوبة', '▁الاعدام', ',', '▁لماذا', '▁كان', '▁هناك', '▁نقص', '▁في', '▁المخدرات', '▁للحصول', '▁على', '▁الحق', 'ن', '▁الق', 'ات', 'لة', '▁في', '[MASK]', '▁المتحدة', '?', '▁', '</s>', '▁وقد', '▁حظر', '▁الاتحاد', '▁الاوروبي', '▁تص', 'دير', '▁المنتجات']","['<ar>', '▁بالاضافة', '▁الى', '▁الد', 'ع', 'وة', '▁ضد', '▁عقوبة', '▁الاعدام', ',', '▁لماذا', '▁كان', '▁هناك', '▁نقص', '▁في', '▁المخدرات', '▁للحصول', '▁على', '▁الحق', 'ن', '▁الق', 'ات', 'لة', '▁في', '▁الولايات', '▁المتحدة', '?', '▁', '</s>', '▁وقد', '▁حظر', '▁الاتحاد', '▁الاوروبي', '▁تص', 'دير', '▁المنتجات']","['▁بالاضافة', '▁الى', '▁الد', 'ع', 'وة', '▁ضد', '▁عقوبة', '▁الاعدام', ',', '▁لماذا', '▁كان', '▁هناك', '▁نقص', '▁في', '▁المخدرات', '▁للحصول', '▁على', '▁الحق', 'ن', '▁الق', 'ات', 'لة', '▁في', '▁الولايات', '▁المتحدة', '?', '▁', '</s>', '▁وقد', '▁حظر', '▁الاتحاد', '▁الاوروبي', '▁تص', 'دير', '▁المنتجات', '<ar>']"
"['<ar>', '▁ما', '▁هو', '▁كريست', 'يان', '▁اي', '▁سي', '?', '▁', '</s>', '▁من', '▁اي', '▁عقد', '▁من', '▁اذا', 'عة', '▁الاستم', 'اع', '▁الس', 'ه', '[MASK]', '▁هل', '▁تتبع', '▁للكبار', '▁المعاصرة', '▁ت', 'راث', 'ها', '?', '▁', '</s>', '▁بشكل', '▁عام', ',', '▁ما', '▁هي']","['<ar>', '▁ما', '▁هو', '▁كريست', 'يان', '▁اي', '▁سي', '?', '▁', '</s>', '▁من', '▁اي', '▁عقد', '▁من', '▁اذا', 'عة', '▁الاستم', 'اع', '▁الس', 'ه', 'لة', '▁هل', '▁تتبع', '▁للكبار', '▁المعاصرة', '▁ت', 'راث', 'ها', '?', '▁', '</s>', '▁بشكل', '▁عام', ',', '▁ما', '▁هي']","['▁ما', '▁هو', '▁كريست', 'يان', '▁اي', '▁سي', '?', '▁', '</s>', '▁من', '▁اي', '▁عقد', '▁من', '▁اذا', 'عة', '▁الاستم', 'اع', '▁الس', 'ه', 'لة', '▁هل', '▁تتبع', '▁للكبار', '▁المعاصرة', '▁ت', 'راث', 'ها', '?', '▁', '</s>', '▁بشكل', '▁عام', ',', '▁ما', '▁هي', '<ar>']"
"['<ar>', '▁ما', '▁الذي', '▁اثر', '▁على', '▁الصين', '[MASK]', 'يت', 'نا', 'ا', '▁لكي', '▁تت', 'وافق', '▁مع', '▁حكم', '[MASK]', '?', '▁', '[MASK]', '[MASK]', '▁الذي', '▁ينا', '[MASK]', '▁الاع', 'تماد', '▁على', '▁سيادة', '[MASK]', '▁في', '▁الصين', '?', '▁', '[MASK]', '▁لمن', '▁اهمية', '▁سيادة']","['<ar>', '▁ما', '▁الذي', '▁اثر', '▁على', '▁الصين', '▁وف', 'يت', 'نا', 'ا', '▁لكي', '▁تت', 'وافق', '▁مع', '▁حكم', '▁القانون', '?', '▁', '</s>', '▁من', '▁الذي', '▁ينا', 'قش', '▁الاع', 'تماد', '▁على', '▁سيادة', '▁القانون', '▁في', '▁الصين', '?', '▁', '</s>', '▁لمن', '▁اهمية', '▁سيادة']","['▁ما', '▁الذي', '▁اثر', '▁على', '▁الصين', '▁وف', 'يت', 'نا', 'ا', '▁لكي', '▁تت', 'وافق', '▁مع', '▁حكم', '▁القانون', '?', '▁', '</s>', '▁من', '▁الذي', '▁ينا', 'قش', '▁الاع', 'تماد', '▁على', '▁سيادة', '▁القانون', '▁في', '▁الصين', '?', '▁', '</s>', '▁لمن', '▁اهمية', '▁سيادة', '<ar>']"
"['<ar>', '▁كم', '▁عدد', '▁ن', 'وبات', '▁الق', '[MASK]', '▁التي', '▁حصل', '▁عليها', '▁ايزنهاور', '▁بين', '▁1955', '▁و', '▁1969?', '▁', '</s>', '[MASK]', '▁الذي', '▁دعم', '▁ايزنهاور', '▁رئيسا', '[MASK]', '[MASK]', '▁1960?', '▁', '</s>', '[MASK]', '▁كان', '▁مرشح', '[MASK]', '▁للر', 'ئيس', '[MASK]', '[MASK]', '▁1960?']","['<ar>', '▁كم', '▁عدد', '▁ن', 'وبات', '▁الق', 'لب', '▁التي', '▁حصل', '▁عليها', '▁ايزنهاور', '▁بين', '▁1955', '▁و', '▁1969?', '▁', '</s>', '▁من', '▁الذي', '▁دعم', '▁ايزنهاور', '▁رئيسا', '▁في', '▁عام', '▁1960?', '▁', '</s>', '▁من', '▁كان', '▁مرشح', '▁الديمقراطية', '▁للر', 'ئيس', '▁في', '▁عام', '▁1960?']","['▁كم', '▁عدد', '▁ن', 'وبات', '▁الق', 'لب', '▁التي', '▁حصل', '▁عليها', '▁ايزنهاور', '▁بين', '▁1955', '▁و', '▁1969?', '▁', '</s>', '▁من', '▁الذي', '▁دعم', '▁ايزنهاور', '▁رئيسا', '▁في', '▁عام', '▁1960?', '▁', '</s>', '▁من', '▁كان', '▁مرشح', '▁الديمقراطية', '▁للر', 'ئيس', '▁في', '▁عام', '▁1960?', '<ar>']"
"['<ar>', '▁في', '▁اي', '▁عام', '▁تم', '▁تاسيس', '[MASK]', '[MASK]', '▁الحالية', '[MASK]', '▁', '</s>', '▁ما', '▁هو', '▁الك', 'لام', '▁الشهير', '▁الذي', '▁الق', '▁به', '▁بات', '[MASK]', '▁هنري', '▁في', '[MASK]', '[MASK]', '▁', '</s>', '▁في', '▁اي', '▁مبنى', '▁قدم', '▁بات', '[MASK]', '▁هنري', '▁خط']","['<ar>', '▁في', '▁اي', '▁عام', '▁تم', '▁تاسيس', '▁مدينة', '▁ريتشموند', '▁الحالية', '?', '▁', '</s>', '▁ما', '▁هو', '▁الك', 'لام', '▁الشهير', '▁الذي', '▁الق', '▁به', '▁بات', 'ريك', '▁هنري', '▁في', '▁ريتشموند', '?', '▁', '</s>', '▁في', '▁اي', '▁مبنى', '▁قدم', '▁بات', 'ريك', '▁هنري', '▁خط']","['▁في', '▁اي', '▁عام', '▁تم', '▁تاسيس', '▁مدينة', '▁ريتشموند', '▁الحالية', '?', '▁', '</s>', '▁ما', '▁هو', '▁الك', 'لام', '▁الشهير', '▁الذي', '▁الق', '▁به', '▁بات', 'ريك', '▁هنري', '▁في', '▁ريتشموند', '?', '▁', '</s>', '▁في', '▁اي', '▁مبنى', '▁قدم', '▁بات', 'ريك', '▁هنري', '▁خط', '<ar>']"
"['<ar>', '▁ماذا', '▁عن', '▁ويندوز', '▁8', '▁تم', '[MASK]', 'قي', 'ها', '▁بشكل', '▁جيد', '?', '▁', '</s>', '▁ما', '▁هي', '[MASK]', '▁التي', '▁تم', '▁تصور', 'ها', '▁مع', '▁واج', 'هة', '[MASK]', 'ستخدم', '▁ويندوز', '▁8', '▁الجديدة', '?', '▁', '</s>', '▁كم', '▁عدد', '[MASK]', 'خص']","['<ar>', '▁ماذا', '▁عن', '▁ويندوز', '▁8', '▁تم', '▁تل', 'قي', 'ها', '▁بشكل', '▁جيد', '?', '▁', '</s>', '▁ما', '▁هي', '▁المشاكل', '▁التي', '▁تم', '▁تصور', 'ها', '▁مع', '▁واج', 'هة', '▁م', 'ستخدم', '▁ويندوز', '▁8', '▁الجديدة', '?', '▁', '</s>', '▁كم', '▁عدد', '▁ر', 'خص']","['▁ماذا', '▁عن', '▁ويندوز', '▁8', '▁تم', '▁تل', 'قي', 'ها', '▁بشكل', '▁جيد', '?', '▁', '</s>', '▁ما', '▁هي', '▁المشاكل', '▁التي', '▁تم', '▁تصور', 'ها', '▁مع', '▁واج', 'هة', '▁م', 'ستخدم', '▁ويندوز', '▁8', '▁الجديدة', '?', '▁', '</s>', '▁كم', '▁عدد', '▁ر', 'خص', '<ar>']"
"['<ar>', '[MASK]', '▁الى', '[MASK]', '▁الخشب', '[MASK]', '▁ما', '▁هو', '▁مؤشر', '▁هام', '▁على', '[MASK]', 'ودة', '▁الخشب', '▁يمكن', '▁تحديد', 'ها', '▁باستخدام', '[MASK]', 'اذ', '[MASK]', '▁معينة', '?', '▁', '</s>', '▁ما', '▁هو', '[MASK]', 'س', '▁الذي', '▁يتم', '▁التعب', 'ير', '▁عنه', '▁في', '▁مادة']","['<ar>', '▁بالاضافة', '▁الى', '▁قوة', '▁الخشب', ',', '▁ما', '▁هو', '▁مؤشر', '▁هام', '▁على', '▁ج', 'ودة', '▁الخشب', '▁يمكن', '▁تحديد', 'ها', '▁باستخدام', '▁ج', 'اذ', 'بية', '▁معينة', '?', '▁', '</s>', '▁ما', '▁هو', '▁القيا', 'س', '▁الذي', '▁يتم', '▁التعب', 'ير', '▁عنه', '▁في', '▁مادة']","['▁بالاضافة', '▁الى', '▁قوة', '▁الخشب', ',', '▁ما', '▁هو', '▁مؤشر', '▁هام', '▁على', '▁ج', 'ودة', '▁الخشب', '▁يمكن', '▁تحديد', 'ها', '▁باستخدام', '▁ج', 'اذ', 'بية', '▁معينة', '?', '▁', '</s>', '▁ما', '▁هو', '▁القيا', 'س', '▁الذي', '▁يتم', '▁التعب', 'ير', '▁عنه', '▁في', '▁مادة', '<ar>']"
