encoder_input,decoder_input,decoder_output
"['<es>', '[MASK]', 'P', '˭', '▁S', '˭', ']', '▁Y', '[MASK]', 'Ph', '▁h', '[MASK]', '▁sh', ']', '▁están', '▁separ', 'ados', '▁qué', '?', '▁', '[MASK]', '▁Cómo', '▁se', '▁disting', 'uen', '▁las', '▁conson', '[MASK]', '▁l', 'en', 'is', '▁de', '▁fort', 'is', '▁conson', '[MASK]']","['<es>', '▁[', 'P', '˭', '▁S', '˭', ']', '▁Y', '▁[', 'Ph', '▁h', 'p', '▁sh', ']', '▁están', '▁separ', 'ados', '▁qué', '?', '▁', '</s>', '▁Cómo', '▁se', '▁disting', 'uen', '▁las', '▁conson', 'antes', '▁l', 'en', 'is', '▁de', '▁fort', 'is', '▁conson', 'antes']","['▁[', 'P', '˭', '▁S', '˭', ']', '▁Y', '▁[', 'Ph', '▁h', 'p', '▁sh', ']', '▁están', '▁separ', 'ados', '▁qué', '?', '▁', '</s>', '▁Cómo', '▁se', '▁disting', 'uen', '▁las', '▁conson', 'antes', '▁l', 'en', 'is', '▁de', '▁fort', 'is', '▁conson', 'antes', '<es>']"
"['<es>', '▁Qué', '▁tipo', '▁de', '▁animal', '▁se', '▁utiliza', '▁más', '▁comúnmente', '▁para', '▁estudiar', '▁el', '▁da', 'ño', '[MASK]', 'b', 'ral', '?', '▁', '</s>', '▁La', '▁Neur', 'oci', 'encia', '▁Comput', 'acional', '▁está', '▁preocup', 'ada', '▁con', '▁qué', '▁dos', '▁estudios', '?', '▁', '</s>']","['<es>', '▁Qué', '▁tipo', '▁de', '▁animal', '▁se', '▁utiliza', '▁más', '▁comúnmente', '▁para', '▁estudiar', '▁el', '▁da', 'ño', '▁cere', 'b', 'ral', '?', '▁', '</s>', '▁La', '▁Neur', 'oci', 'encia', '▁Comput', 'acional', '▁está', '▁preocup', 'ada', '▁con', '▁qué', '▁dos', '▁estudios', '?', '▁', '</s>']","['▁Qué', '▁tipo', '▁de', '▁animal', '▁se', '▁utiliza', '▁más', '▁comúnmente', '▁para', '▁estudiar', '▁el', '▁da', 'ño', '▁cere', 'b', 'ral', '?', '▁', '</s>', '▁La', '▁Neur', 'oci', 'encia', '▁Comput', 'acional', '▁está', '▁preocup', 'ada', '▁con', '▁qué', '▁dos', '▁estudios', '?', '▁', '</s>', '<es>']"
"['<es>', '▁Qué', '▁parte', '▁de', '▁la', '▁población', '▁no', '▁se', '▁identifica', '▁con', '▁la', '▁mayoría', '▁religiosa', '▁de', '▁conform', '[MASK]', '[MASK]', '▁', '</s>', '▁Son', '▁estos', '▁porcent', 'ajes', '[MASK]', '▁estim', 'ación', '▁ex', 'ac', 'ta', '▁de', '▁los', '▁grupos', '▁religiosos', '▁incon', '[MASK]', '[MASK]']","['<es>', '▁Qué', '▁parte', '▁de', '▁la', '▁población', '▁no', '▁se', '▁identifica', '▁con', '▁la', '▁mayoría', '▁religiosa', '▁de', '▁conform', 'istas', '?', '▁', '</s>', '▁Son', '▁estos', '▁porcent', 'ajes', '▁una', '▁estim', 'ación', '▁ex', 'ac', 'ta', '▁de', '▁los', '▁grupos', '▁religiosos', '▁incon', 'form', 'istas']","['▁Qué', '▁parte', '▁de', '▁la', '▁población', '▁no', '▁se', '▁identifica', '▁con', '▁la', '▁mayoría', '▁religiosa', '▁de', '▁conform', 'istas', '?', '▁', '</s>', '▁Son', '▁estos', '▁porcent', 'ajes', '▁una', '▁estim', 'ación', '▁ex', 'ac', 'ta', '▁de', '▁los', '▁grupos', '▁religiosos', '▁incon', 'form', 'istas', '<es>']"
"['<es>', '▁Qué', '▁general', '▁apoyó', '▁la', '▁convers', 'ión', '▁de', '▁un', '▁arsenal', '▁de', '▁ee', '.', '[MASK]', '.', '▁En', '▁Porter', '▁Military', '▁Academy', '?', '▁', '</s>', '▁Sold', 'ados', '▁y', '▁ch', 'icos', '▁ayud', 'ados', '▁por', '▁la', '▁academia', '▁militar', '▁porter', '▁fueron', '▁afect']","['<es>', '▁Qué', '▁general', '▁apoyó', '▁la', '▁convers', 'ión', '▁de', '▁un', '▁arsenal', '▁de', '▁ee', '.', '▁uu', '.', '▁En', '▁Porter', '▁Military', '▁Academy', '?', '▁', '</s>', '▁Sold', 'ados', '▁y', '▁ch', 'icos', '▁ayud', 'ados', '▁por', '▁la', '▁academia', '▁militar', '▁porter', '▁fueron', '▁afect']","['▁Qué', '▁general', '▁apoyó', '▁la', '▁convers', 'ión', '▁de', '▁un', '▁arsenal', '▁de', '▁ee', '.', '▁uu', '.', '▁En', '▁Porter', '▁Military', '▁Academy', '?', '▁', '</s>', '▁Sold', 'ados', '▁y', '▁ch', 'icos', '▁ayud', 'ados', '▁por', '▁la', '▁academia', '▁militar', '▁porter', '▁fueron', '▁afect', '<es>']"
"['<es>', '▁El', '▁unfpa', '[MASK]', '▁sido', '▁acusado', '[MASK]', '▁apoyar', '▁qué', '▁tipo', '[MASK]', '▁ab', 'orto', '?', '▁', '</s>', '▁Qué', '▁grupos', '▁han', '▁hecho', '▁estas', '▁acus', 'aciones', '▁contra', '▁el', '▁unfpa', '?', '▁', '</s>', '▁La', '▁polém', '[MASK]', '▁con', '▁respecto', '▁a', '▁estas']","['<es>', '▁El', '▁unfpa', '▁ha', '▁sido', '▁acusado', '▁de', '▁apoyar', '▁qué', '▁tipo', '▁de', '▁ab', 'orto', '?', '▁', '</s>', '▁Qué', '▁grupos', '▁han', '▁hecho', '▁estas', '▁acus', 'aciones', '▁contra', '▁el', '▁unfpa', '?', '▁', '</s>', '▁La', '▁polém', 'ica', '▁con', '▁respecto', '▁a', '▁estas']","['▁El', '▁unfpa', '▁ha', '▁sido', '▁acusado', '▁de', '▁apoyar', '▁qué', '▁tipo', '▁de', '▁ab', 'orto', '?', '▁', '</s>', '▁Qué', '▁grupos', '▁han', '▁hecho', '▁estas', '▁acus', 'aciones', '▁contra', '▁el', '▁unfpa', '?', '▁', '</s>', '▁La', '▁polém', 'ica', '▁con', '▁respecto', '▁a', '▁estas', '<es>']"
"['<es>', '▁Quién', ',', '▁sobre', '▁re', 'im', 'presión', ',', '▁a', '▁menudo', '▁añad', 'ir', '▁las', '▁fe', 'chas', '▁en', '▁las', '▁que', '▁el', '▁tratado', '▁fue', '▁rat', 'ificado', '▁y', '[MASK]', '▁en', '▁vig', 'or', '?', '▁', '</s>', '▁C', 'ada', '▁fiesta', '▁debe', '▁haber']","['<es>', '▁Quién', ',', '▁sobre', '▁re', 'im', 'presión', ',', '▁a', '▁menudo', '▁añad', 'ir', '▁las', '▁fe', 'chas', '▁en', '▁las', '▁que', '▁el', '▁tratado', '▁fue', '▁rat', 'ificado', '▁y', '▁entró', '▁en', '▁vig', 'or', '?', '▁', '</s>', '▁C', 'ada', '▁fiesta', '▁debe', '▁haber']","['▁Quién', ',', '▁sobre', '▁re', 'im', 'presión', ',', '▁a', '▁menudo', '▁añad', 'ir', '▁las', '▁fe', 'chas', '▁en', '▁las', '▁que', '▁el', '▁tratado', '▁fue', '▁rat', 'ificado', '▁y', '▁entró', '▁en', '▁vig', 'or', '?', '▁', '</s>', '▁C', 'ada', '▁fiesta', '▁debe', '▁haber', '<es>']"
"['<es>', '[MASK]', '▁disciplina', '▁estud', 'ia', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁emoc', 'iones', '▁en', '▁los', '▁mecan', 'ismos', '▁neur', 'on', 'ales', '?', '▁', '[MASK]', '[MASK]', '▁campos', '▁estud', 'ia', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁emoc', 'iones', '▁en', '[MASK]', '▁tratamiento', '[MASK]', '▁los']","['<es>', '▁Qué', '▁disciplina', '▁estud', 'ia', '▁el', '▁papel', '▁de', '▁las', '▁emoc', 'iones', '▁en', '▁los', '▁mecan', 'ismos', '▁neur', 'on', 'ales', '?', '▁', '</s>', '▁Qué', '▁campos', '▁estud', 'ia', '▁el', '▁papel', '▁de', '▁las', '▁emoc', 'iones', '▁en', '▁el', '▁tratamiento', '▁de', '▁los']","['▁Qué', '▁disciplina', '▁estud', 'ia', '▁el', '▁papel', '▁de', '▁las', '▁emoc', 'iones', '▁en', '▁los', '▁mecan', 'ismos', '▁neur', 'on', 'ales', '?', '▁', '</s>', '▁Qué', '▁campos', '▁estud', 'ia', '▁el', '▁papel', '▁de', '▁las', '▁emoc', 'iones', '▁en', '▁el', '▁tratamiento', '▁de', '▁los', '<es>']"
"['<es>', '▁Cuál', '▁es', '[MASK]', '▁nombre', '▁común', '▁que', '▁se', '▁le', '▁da', '▁a', '▁los', '▁habitantes', '▁no', '▁sem', 'itas', '▁de', '▁Mes', 'opotam', 'ia', '▁por', '[MASK]', '▁a', 'kk', 'ad', 'ians', '?', '▁', '</s>', '▁Qué', '▁se', '▁ref', 'ieren', '▁los', '▁sumerios', '▁a']","['<es>', '▁Cuál', '▁es', '▁el', '▁nombre', '▁común', '▁que', '▁se', '▁le', '▁da', '▁a', '▁los', '▁habitantes', '▁no', '▁sem', 'itas', '▁de', '▁Mes', 'opotam', 'ia', '▁por', '▁el', '▁a', 'kk', 'ad', 'ians', '?', '▁', '</s>', '▁Qué', '▁se', '▁ref', 'ieren', '▁los', '▁sumerios', '▁a']","['▁Cuál', '▁es', '▁el', '▁nombre', '▁común', '▁que', '▁se', '▁le', '▁da', '▁a', '▁los', '▁habitantes', '▁no', '▁sem', 'itas', '▁de', '▁Mes', 'opotam', 'ia', '▁por', '▁el', '▁a', 'kk', 'ad', 'ians', '?', '▁', '</s>', '▁Qué', '▁se', '▁ref', 'ieren', '▁los', '▁sumerios', '▁a', '<es>']"
"['<es>', '▁Dónde', '[MASK]', '▁el', '▁relevo', '▁de', '▁la', '▁antorcha', '▁en', '▁la', '▁ciudad', '▁de', '▁París', '[MASK]', '▁', '</s>', '▁Sobre', '▁la', '▁cantidad', '▁de', '▁polic', 'ías', '▁que', '▁se', '▁di', 'jeron', '▁que', '▁han', '▁proteg', 'ido', '▁la', '▁antorcha', '▁en', '▁Francia', '[MASK]', '▁']","['<es>', '▁Dónde', '▁fue', '▁el', '▁relevo', '▁de', '▁la', '▁antorcha', '▁en', '▁la', '▁ciudad', '▁de', '▁París', '?', '▁', '</s>', '▁Sobre', '▁la', '▁cantidad', '▁de', '▁polic', 'ías', '▁que', '▁se', '▁di', 'jeron', '▁que', '▁han', '▁proteg', 'ido', '▁la', '▁antorcha', '▁en', '▁Francia', '?', '▁']","['▁Dónde', '▁fue', '▁el', '▁relevo', '▁de', '▁la', '▁antorcha', '▁en', '▁la', '▁ciudad', '▁de', '▁París', '?', '▁', '</s>', '▁Sobre', '▁la', '▁cantidad', '▁de', '▁polic', 'ías', '▁que', '▁se', '▁di', 'jeron', '▁que', '▁han', '▁proteg', 'ido', '▁la', '▁antorcha', '▁en', '▁Francia', '?', '▁', '<es>']"
"['<es>', '▁En', '▁qué', '▁reunión', '▁le', '▁dijo', '▁tr', '[MASK]', '[MASK]', '▁eisenhower', '▁que', '▁le', '▁iba', '[MASK]', '▁ayudar', '[MASK]', '▁correr', '▁para', '[MASK]', '▁presidente', '?', '▁', '</s>', '▁Qué', '[MASK]', 'ados', '▁del', '▁estado', '▁estaban', '▁consider', 'ando', '▁apoyar', '[MASK]', '▁eisenhower', '▁en', '▁1948?']","['<es>', '▁En', '▁qué', '▁reunión', '▁le', '▁dijo', '▁tr', 'uman', '▁a', '▁eisenhower', '▁que', '▁le', '▁iba', '▁a', '▁ayudar', '▁a', '▁correr', '▁para', '▁el', '▁presidente', '?', '▁', '</s>', '▁Qué', '▁deleg', 'ados', '▁del', '▁estado', '▁estaban', '▁consider', 'ando', '▁apoyar', '▁a', '▁eisenhower', '▁en', '▁1948?']","['▁En', '▁qué', '▁reunión', '▁le', '▁dijo', '▁tr', 'uman', '▁a', '▁eisenhower', '▁que', '▁le', '▁iba', '▁a', '▁ayudar', '▁a', '▁correr', '▁para', '▁el', '▁presidente', '?', '▁', '</s>', '▁Qué', '▁deleg', 'ados', '▁del', '▁estado', '▁estaban', '▁consider', 'ando', '▁apoyar', '▁a', '▁eisenhower', '▁en', '▁1948?', '<es>']"
"['<es>', '▁Durante', '[MASK]', '▁guerra', '▁de', '▁Irak', ',', '▁de', '▁qué', '▁color', '▁los', '▁activ', 'istas', '▁anti', '-', 'G', 'uer', '[MASK]', '[MASK]', 'an', '▁el', '▁""', '[MASK]', '""?', '[MASK]', '</s>', '▁Quién', '▁interv', 'ino', '[MASK]', '▁el', '▁""', '[MASK]', '""', '▁se', '[MASK]']","['<es>', '▁Durante', '▁la', '▁guerra', '▁de', '▁Irak', ',', '▁de', '▁qué', '▁color', '▁los', '▁activ', 'istas', '▁anti', '-', 'G', 'uer', 'ra', '▁pint', 'an', '▁el', '▁""', 'a', '""?', '▁', '</s>', '▁Quién', '▁interv', 'ino', '▁cuando', '▁el', '▁""', 'a', '""', '▁se', '▁pint']","['▁Durante', '▁la', '▁guerra', '▁de', '▁Irak', ',', '▁de', '▁qué', '▁color', '▁los', '▁activ', 'istas', '▁anti', '-', 'G', 'uer', 'ra', '▁pint', 'an', '▁el', '▁""', 'a', '""?', '▁', '</s>', '▁Quién', '▁interv', 'ino', '▁cuando', '▁el', '▁""', 'a', '""', '▁se', '▁pint', '<es>']"
"['<es>', '▁Cuántas', '▁veces', '[MASK]', '▁cambió', '▁las', '▁ór', 'den', 'es', '▁para', '▁arm', 'ar', '▁su', '▁avión', '?', '▁', '</s>', '▁Cuántos', '▁transport', 'istas', '▁tuvo', '▁n', 'ag', 'um', 'o', '▁en', '▁la', '▁batalla', '▁de', '▁mid', 'way', '?', '▁', '</s>', '▁Qué', '▁estaban']","['<es>', '▁Cuántas', '▁veces', '▁hizo', '▁cambió', '▁las', '▁ór', 'den', 'es', '▁para', '▁arm', 'ar', '▁su', '▁avión', '?', '▁', '</s>', '▁Cuántos', '▁transport', 'istas', '▁tuvo', '▁n', 'ag', 'um', 'o', '▁en', '▁la', '▁batalla', '▁de', '▁mid', 'way', '?', '▁', '</s>', '▁Qué', '▁estaban']","['▁Cuántas', '▁veces', '▁hizo', '▁cambió', '▁las', '▁ór', 'den', 'es', '▁para', '▁arm', 'ar', '▁su', '▁avión', '?', '▁', '</s>', '▁Cuántos', '▁transport', 'istas', '▁tuvo', '▁n', 'ag', 'um', 'o', '▁en', '▁la', '▁batalla', '▁de', '▁mid', 'way', '?', '▁', '</s>', '▁Qué', '▁estaban', '<es>']"
"['<es>', '▁Junto', '[MASK]', '▁Estonia', ',', '[MASK]', 'onia', ',', '▁Fin', 'land', 'ia', '▁y', '▁l', 'itu', 'ania', ',', '▁qué', '▁estado', '▁recon', 'oció', '▁el', '▁rs', '[MASK]', '▁en', '▁1920?', '▁', '[MASK]', '▁Cuál', '▁era', '▁el', '▁nombre', '▁común', '▁de', '▁la', '▁Unión', '▁Soviética']","['<es>', '▁Junto', '▁Con', '▁Estonia', ',', '▁Let', 'onia', ',', '▁Fin', 'land', 'ia', '▁y', '▁l', 'itu', 'ania', ',', '▁qué', '▁estado', '▁recon', 'oció', '▁el', '▁rs', 'fsr', '▁en', '▁1920?', '▁', '</s>', '▁Cuál', '▁era', '▁el', '▁nombre', '▁común', '▁de', '▁la', '▁Unión', '▁Soviética']","['▁Junto', '▁Con', '▁Estonia', ',', '▁Let', 'onia', ',', '▁Fin', 'land', 'ia', '▁y', '▁l', 'itu', 'ania', ',', '▁qué', '▁estado', '▁recon', 'oció', '▁el', '▁rs', 'fsr', '▁en', '▁1920?', '▁', '</s>', '▁Cuál', '▁era', '▁el', '▁nombre', '▁común', '▁de', '▁la', '▁Unión', '▁Soviética', '<es>']"
